2026-05-16 09:02:00 | INFO     | llm | Embedding complete — 7 vector(s) returned
2026-05-16 09:02:00 | INFO     | db | Inserting 7 chunks for file 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 09:02:00 | INFO     | db | Successfully inserted 7 chunks for 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf'
2026-05-16 09:02:00 | INFO     | routes | Upload complete — 'Resume_f7061308-0947-42e7-bfa9-79500f201788.pdf' stored 7 chunks
2026-05-16 09:02:00 | INFO     | main | RESPONSE POST /documents/upload → 200 (18992.2ms)
2026-05-16 09:03:24 | INFO     | main | REQUEST  POST /documents/query
2026-05-16 09:03:24 | INFO     | routes | Query request — question_len=26 top_k=5
2026-05-16 09:03:24 | INFO     | llm | Embedding 1 text(s) using provider=gemini
2026-05-16 09:03:30 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-embedding-001:batchEmbedContents "HTTP/1.1 200 OK"
2026-05-16 09:03:30 | INFO     | llm | Embedding complete — 1 vector(s) returned
2026-05-16 09:03:30 | INFO     | db | Running similarity search — top_k=5
2026-05-16 09:03:30 | INFO     | db | Similarity search returned 5 results
2026-05-16 09:03:30 | INFO     | routes | Found 5 relevant chunks, sending to LLM
2026-05-16 09:03:30 | INFO     | llm | Chat request — provider=gemini | user_msg_len=2663
2026-05-16 09:03:34 | INFO     | google_genai.models | AFC is enabled with max remote calls: 10.
2026-05-16 09:03:35 | INFO     | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-1.5-flash:generateContent "HTTP/1.1 404 Not Found"
2026-05-16 09:05:09 | INFO     | main | Application shutting down
2026-05-16 09:05:17 | INFO     | main | Starting RQP Chatbot Backend v0.1.0 | provider=gemini
2026-05-16 09:05:17 | INFO     | db | Initialising DB — host=localhost db=rqp_chat schema=rqp
2026-05-16 09:05:17 | INFO     | db | Using embedding dimension: 3072 (provider=gemini)
